0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,70,0,0,0,0,102,69,65,77,112,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,86,116,0,0,0,0,0,66,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,70,0,0,0,72,103,0,0,81,80,0,0,0,0,0,0,0,0,0,82,78,0,0,0,0,0,0,0,0,0,75,116,0,0,0,0,0,0,70,68,0,0,0,0,86,74,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,101,113,77,0,0,0,0,0,0,64,0,0,0,121,73,0,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,0,66,75,118,0,0,0,119,73,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,81,73,0,0,0,0,0,64,0,0,0,0,117,65,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,79,67,120,0,0,0,70,0,79,120,0,0,0,66,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,85,77,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,0,114,113,97,77,0,0,0,0,0,0,0,0,0,112,0,0,0,121,73,0,75,120,0,0,66,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,121,101,113,73,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,77,76,84,0,0,119,77,0,0,0,0,0,0,0,72,103,0,0,0,0,85,77,0,68,0,0,66,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,113,97,77,0,0,0,0,0,0,0,102,99,0,0,0,0,0,0,0,85,73,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,103,0,0,0,0,66,0,0,0,0,0,0,0,64,0,0,0,0,0,0,117,77,100,0,0,121,73,
0,0,0,0,98,65,113,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,84,0,0,81,73,0,0,0,0,0,98,115,0,0,0,0,0,0,0,0,0,119,73,79,120,0,0,0,82,67,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,66,112,0,0,0,70,
0,0,0,114,80,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,70,0,0,0,0,114,103,0,0,0,0,0,0,0,0,0,0,0,119,69,80,0,0,86,74,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,66,68,0,0,0,66,
0,0,0,68,0,0,0,0,0,121,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,70,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,77,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,68,0,0,0,0,0,0,82,74,96,0,0,82,74,
0,0,98,80,0,0,133,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,102,65,65,101,115,0,0,0,0,117,73,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,73,0,79,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,64,0,0,0,0,0,0,121,69,80,0,0,66,0,
0,0,96,0,0,132,55,132,0,0,119,73,0,0,0,0,0,0,0,0,0,114,99,0,0,0,0,0,0,0,0,0,121,77,0,98,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,70,0,
0,0,68,0,133,55,134,55,133,0,0,85,73,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,66,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66,0,
0,0,79,116,0,132,55,132,0,0,0,0,66,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,70,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,77,0,0,79,83,0,0,0,0,0,0,0,0,0,0,86,87,0,0,0,0,119,101,113,97,69,77,0,0,100,0,0,0,0,0,0,0,0,0,0,0,81,77,
0,0,0,75,118,0,133,0,0,0,0,0,121,73,0,0,0,0,0,0,76,115,0,0,0,0,0,0,0,0,0,0,82,74,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,77,0,76,80,0,0,0,0,0,0,0,0,0,0,66,75,83,0,0,0,0,0,0,0,0,121,73,0,112,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,0,0,0,96,0,0,0,0,0,0,0,0,70,0,0,0,0,102,65,115,0,0,0,0,0,0,0,0,0,0,82,74,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,113,99,0,0,0,0,0,0,0,0,0,0,0,66,0,112,0,0,0,0,0,0,0,0,0,85,97,115,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,0,0,0,68,0,0,0,0,0,0,0,0,70,0,0,0,0,112,0,0,0,0,0,0,0,0,0,82,67,67,74,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,73,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,
0,0,0,114,115,0,0,0,0,0,0,0,0,119,73,0,0,0,64,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,0,72,115,0,0,0,0,0,0,0,0,0,0,81,77,0,0,96,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,79,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,114,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,98,103,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,96,0,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,68,0,0,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,73,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,74,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,
0,112,0,0,0,0,82,118,0,0,0,0,0,0,0,66,0,0,64,0,0,0,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,82,116,0,0,0,0,119,101,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,
0,64,0,0,0,0,81,115,0,0,0,0,0,0,0,66,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,81,77,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,66,79,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,82,67,87,0,0,0,0,0,0,66,0,
0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,72,80,0,0,0,0,0,0,0,0,0,0,0,0,0,85,73,0,0,114,115,0,0,0,0,0,0,0,0,0,0,0,117,73,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,66,0,79,116,0,0,0,0,86,78,0,
0,79,87,0,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,65,65,84,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,75,120,0,0,0,0,0,0,0,0,0,0,82,67,120,0,0,0,0,0,0,121,73,0,0,100,0,0,0,0,0,0,0,0,0,0,0,70,0,0,79,83,0,0,82,78,0,0,
0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,66,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,73,0,79,120,0,0,0,0,0,0,0,0,0,70,0,79,118,0,0,0,0,0,0,81,97,73,75,120,0,0,0,0,0,0,0,0,0,0,70,0,0,0,79,71,71,74,0,0,0,
0,0,114,103,0,0,0,0,0,0,0,0,0,0,0,121,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,101,73,75,120,0,0,0,0,0,0,0,0,70,0,0,79,116,0,0,0,0,0,0,0,121,97,115,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,
0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,0,0,0,0,0,0,86,74,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,
0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,96,0,0,0,0,0,0,82,78,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,114,69,101,69,77,0,
0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,74,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,96,0,0,0,0,0,0,66,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,73,0,0,72,103,0,0,0,70,0,
0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,64,0,0,0,0,0,0,66,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,82,71,120,0,0,0,0,0,0,0,0,0,81,77,114,84,0,0,0,0,66,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,75,83,0,0,0,0,0,66,0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,119,73,64,0,0,0,0,0,153,0,0,0,0,119,80,0,0,0,0,0,66,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,64,0,0,0,0,0,121,73,76,97,101,73,0,0,75,120,0,0,0,0,0,0,0,66,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,
0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,0,0,0,0,0,79,67,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,68,0,0,0,0,0,0,117,84,0,0,66,0,0,98,115,0,0,0,0,0,0,0,70,75,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
0,0,0,79,116,0,0,82,67,67,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,73,0,102,65,97,77,0,0,79,116,0,0,0,0,0,0,0,0,0,0,0,0,86,74,0,0,96,0,0,0,0,0,0,0,0,0,0,70,0,98,99,0,0,0,0,0,0,0,0,66,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
0,0,0,0,75,67,71,74,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,113,99,0,0,85,97,77,0,96,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,100,0,0,0,0,0,0,0,0,0,0,117,113,99,0,0,0,0,0,0,0,0,0,66,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,
0,0,0,0,0,0,0,0,0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,73,79,120,0,0,0,0,0,0,0,0,0,0,82,74,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,
0,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,75,120,0,0,0,0,0,0,0,0,0,66,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,100,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,66,
0,0,0,0,0,0,0,0,0,0,0,76,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,64,0,0,0,0,0,0,0,0,0,66,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,102,84,0,0,0,0,0,0,0,0,82,74,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,77,79,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,
0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,97,80,0,0,0,0,0,0,0,0,0,85,73,0,0,0,0,0,79,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,77,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78,
0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,73,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,77,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,73,
0,0,0,0,0,0,0,0,0,0,72,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,77,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,79,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,0,0,0,0,0,0,0,0,72,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,73,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,77,64,0,0,0,0,0,0,0,0,150,0,0,0,0,0,66,
0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,
0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,
0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,78,
0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78,0,0,0,102,80,0,0,0,0,0,150,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,73,0,0,98,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,69,
0,0,0,72,97,97,77,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,98,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,
0,0,0,112,0,0,70,0,0,112,0,0,0,0,0,0,0,82,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,
0,0,0,96,0,0,121,77,0,68,0,0,0,0,0,0,82,74,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,67,87,0,0,0,0,0,0,0,0,0,0,0,0,0,240,
0,0,0,68,0,0,0,117,73,79,118,0,0,0,0,0,81,73,98,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,79,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,112,0,150,0,0,0,0,0,0,0,0,0,0,0,240,
0,0,0,79,120,0,0,0,81,101,99,0,0,0,0,0,0,121,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,65,77,79,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,71,74,72,103,0,0,0,0,0,0,86,83,0,0,0,0,86,71,
0,0,0,0,79,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,113,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,78,0,0,0,68,0,0,0,0,0,0,86,78,75,120,0,0,0,70,0,
0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,100,0,0,0,0,0,0,70,0,0,64,0,0,0,66,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,0,0,0,0,0,0,0,0,0,0,0,0,82,78,0,0,0,0,64,0,0,0,0,0,0,66,0,0,100,0,0,0,121,77,
0,0,0,0,0,75,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,67,74,79,67,116,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,79,120,0,0,0,0,86,78,0,0,64,0,0,0,0,70,
0,0,0,114,101,65,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,75,83,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,79,87,0,0,0,81,77,0,0,75,116,0,0,0,66,
0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,67,118,0,0,0,0,0,0,0,82,67,67,67,116,0,0,0,0,0,0,0,0,0,0,0,117,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,75,67,67,83,0,0,0,0,0,0,66,0,0,0,0,0,0,0,100,0,0,0,0,119,73,0,0,64,0,0,0,70,
0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,64,0,0,0,0,0,0,0,85,73,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,69,101,73,0,0,0,0,0,75,87,0,0,0,0,0,66,0,0,0,0,0,0,0,68,0,0,0,0,0,121,65,73,64,0,0,82,78,
0,0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0,82,74,98,115,0,0,0,0,0,0,0,0,117,65,101,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,73,0,0,0,0,0,100,130,0,0,0,0,66,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,66,75,71,71,74,0,
0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,73,0,0,0,0,64,148,0,0,0,0,70,0,0,0,0,0,0,0,75,116,0,0,0,0,0,0,70,0,0,0,0,0,
101,69,69,113,115,0,0,0,0,0,0,0,0,0,0,0,0,70,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,75,120,0,0,0,0,66,0,0,0,0,0,0,0,0,79,120,0,0,0,0,0,81,69,73,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,79,116,0,0,0,70,0,0,0,0,0,0,0,0,0,79,118,0,0,0,0,0,0,119,73,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78,0,0,0,0,0,0,68,0,0,0,117,73,102,69,97,69,69,73,0,0,0,112,0,0,0,0,0,0,0,66,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,73,0,0,0,0,0,0,64,0,0,0,0,121,103,0,0,0,0,119,77,0,0,100,0,0,0,0,0,0,0,66,0,0,
67,67,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,66,0,0,75,116,0,0,0,0,0,0,66,0,0,
0,114,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,75,120,0,0,0,0,0,0,0,0,0,0,119,73,0,0,64,0,0,0,0,0,82,78,0,0,
